age,education,marital_status,sex,capital_gain,capital_loss,hours_per_week,country,income
60,7th-8th,Divorced,Male,0,0,40,United-States,1
32,Masters,Never-married,Female,0,0,40,United-States,1
19,Some-college,Never-married,Female,0,0,15,United-States,1
49,HS-grad,Married-civ-spouse,Male,0,0,60,United-States,1
31,11th,Never-married,Female,0,0,48,United-States,1
29,HS-grad,Separated,Female,0,0,25,United-States,1
39,HS-grad,Never-married,Female,0,0,40,United-States,1
42,Masters,Married-civ-spouse,Male,15024,0,50,?,0
26,HS-grad,Divorced,Female,0,0,35,United-States,1
27,Assoc-voc,Never-married,Male,0,0,40,United-States,1
52,9th,Widowed,Female,0,0,40,United-States,1
50,Some-college,Divorced,Female,0,0,40,United-States,1
51,HS-grad,Married-civ-spouse,Male,0,0,45,United-States,0
51,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,0
40,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,0
61,7th-8th,Widowed,Male,0,0,40,United-States,1
35,HS-grad,Divorced,Male,0,0,40,United-States,1
41,HS-grad,Divorced,Female,0,0,28,United-States,1
31,Masters,Married-civ-spouse,Male,0,0,40,United-States,0
43,HS-grad,Married-civ-spouse,Male,0,1902,40,United-States,0
20,HS-grad,Never-married,Male,0,0,40,United-States,1
35,Some-college,Separated,Male,0,0,40,United-States,1
30,Some-college,Married-civ-spouse,Male,0,1672,45,United-States,1
42,Prof-school,Married-civ-spouse,Male,0,1887,40,United-States,0
51,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,0
39,Masters,Divorced,Male,0,0,99,Japan,0
69,9th,Married-civ-spouse,Male,0,0,25,United-States,1
63,9th,Married-civ-spouse,Male,5178,0,40,United-States,0
29,Some-college,Never-married,Female,2174,0,40,United-States,1
21,Some-college,Never-married,Male,0,0,20,United-States,1
24,Bachelors,Never-married,Male,0,0,55,United-States,1
55,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
42,HS-grad,Married-civ-spouse,Male,0,0,45,United-States,1
48,11th,Married-civ-spouse,Female,0,0,40,United-States,1
31,Bachelors,Never-married,Female,0,0,42,United-States,1
52,Assoc-voc,Married-civ-spouse,Male,0,0,40,United-States,0
30,Some-college,Never-married,Female,0,0,40,United-States,1
29,HS-grad,Never-married,Male,0,0,40,United-States,1
32,Some-college,Married-civ-spouse,Male,0,0,40,United-States,1
47,Some-college,Married-civ-spouse,Male,7688,0,40,United-States,0
56,9th,Married-civ-spouse,Male,0,0,40,United-States,1
40,Some-college,Married-civ-spouse,Male,0,0,40,United-States,1
20,Some-college,Never-married,Female,0,0,10,United-States,1
36,Some-college,Separated,Male,0,0,40,United-States,1
45,Bachelors,Never-married,Male,0,0,40,United-States,1
38,9th,Married-civ-spouse,Male,0,0,40,United-States,1
60,Prof-school,Married-civ-spouse,Male,0,0,40,United-States,0
70,Masters,Married-civ-spouse,Male,0,0,40,United-States,1
21,Some-college,Never-married,Female,0,0,30,United-States,1
57,HS-grad,Widowed,Female,0,0,40,United-States,1
33,HS-grad,Married-civ-spouse,Male,0,0,48,United-States,1
37,HS-grad,Married-civ-spouse,Male,0,1902,50,United-States,1
50,Prof-school,Married-civ-spouse,Male,99999,0,50,United-States,0
68,Some-college,Married-civ-spouse,Male,0,2377,55,United-States,0
28,11th,Married-civ-spouse,Female,0,0,40,Mexico,1
32,Some-college,Married-civ-spouse,Male,0,0,40,United-States,1
30,Prof-school,Divorced,Male,10520,0,50,United-States,0
18,11th,Never-married,Male,0,0,30,United-States,1
45,Some-college,Divorced,Female,0,0,20,United-States,1
22,HS-grad,Never-married,Female,0,0,40,Mexico,1
38,Bachelors,Never-married,Female,0,0,8,United-States,1
37,Assoc-voc,Divorced,Female,0,0,40,United-States,1
23,Bachelors,Never-married,Male,0,0,40,United-States,1
59,7th-8th,Married-civ-spouse,Male,0,0,40,United-States,1
48,Prof-school,Married-civ-spouse,Male,15024,0,40,United-States,0
53,Some-college,Married-civ-spouse,Male,15024,0,50,United-States,0
18,HS-grad,Never-married,Male,0,0,25,United-States,1
30,Bachelors,Never-married,Female,0,0,40,Mexico,1
50,Some-college,Married-civ-spouse,Male,0,0,45,United-States,0
63,11th,Married-civ-spouse,Male,0,0,40,United-States,1
38,HS-grad,Married-civ-spouse,Male,4064,0,40,United-States,1
48,9th,Divorced,Female,0,0,40,United-States,1
60,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
46,HS-grad,Separated,Female,0,0,50,Peru,1
30,HS-grad,Never-married,Male,0,0,30,United-States,1
39,Bachelors,Married-civ-spouse,Male,0,0,60,United-States,0
55,Some-college,Married-civ-spouse,Male,0,0,40,United-States,0
17,11th,Never-married,Male,0,0,15,United-States,1
46,Bachelors,Married-civ-spouse,Male,0,0,55,United-States,0
50,HS-grad,Divorced,Female,0,0,65,United-States,1
32,Bachelors,Never-married,Male,0,0,30,United-States,1
18,HS-grad,Never-married,Female,0,0,40,United-States,1
34,HS-grad,Separated,Male,0,0,40,United-States,1
50,Bachelors,Divorced,Male,0,0,45,United-States,0
32,11th,Married-civ-spouse,Male,0,0,55,United-States,1
23,Bachelors,Never-married,Female,0,0,40,United-States,1
26,Bachelors,Never-married,Male,0,0,50,United-States,1
46,Assoc-acdm,Divorced,Female,0,0,50,United-States,1
43,Some-college,Married-civ-spouse,Male,0,0,55,United-States,1
32,HS-grad,Married-civ-spouse,Male,0,0,60,United-States,0
37,Assoc-acdm,Divorced,Female,0,0,38,United-States,1
48,Some-college,Married-civ-spouse,Male,0,0,45,United-States,0
28,Bachelors,Never-married,Male,0,1408,40,United-States,1
43,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
51,10th,Widowed,Female,0,0,24,United-States,1
30,HS-grad,Never-married,Male,0,0,50,Dominican-Republic,1
34,Masters,Married-civ-spouse,Male,0,0,50,United-States,0
34,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
41,Bachelors,Married-civ-spouse,Male,0,0,60,United-States,0
53,10th,Divorced,Female,0,0,48,United-States,1
42,Preschool,Married-civ-spouse,Male,0,0,40,Nicaragua,1
18,HS-grad,Never-married,Female,0,0,30,United-States,1
81,Bachelors,Widowed,Male,0,0,50,United-States,0
40,Assoc-voc,Married-civ-spouse,Male,0,0,40,United-States,1
26,Bachelors,Never-married,Female,0,0,35,United-States,1
20,Some-college,Never-married,Female,0,0,15,United-States,1
41,HS-grad,Never-married,Female,0,0,50,United-States,1
49,Masters,Married-civ-spouse,Male,0,0,45,United-States,0
22,Some-college,Never-married,Female,0,0,20,United-States,1
46,Bachelors,Divorced,Male,0,0,45,United-States,0
56,Some-college,Divorced,Female,0,1980,40,United-States,1
35,HS-grad,Married-civ-spouse,Female,0,0,40,United-States,0
34,Bachelors,Separated,Female,0,0,35,United-States,1
29,Masters,Married-civ-spouse,Female,0,0,40,United-States,0
28,12th,Married-civ-spouse,Male,0,0,45,?,1
35,Bachelors,Never-married,Male,0,0,37,United-States,1
29,Some-college,Married-civ-spouse,Male,0,0,40,United-States,1
21,Some-college,Never-married,Female,0,0,30,Columbia,1
52,Some-college,Married-civ-spouse,Male,0,0,95,United-States,0
45,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
43,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
35,HS-grad,Married-civ-spouse,Female,0,0,25,United-States,1
21,Some-college,Never-married,Male,0,0,20,United-States,1
35,10th,Never-married,Male,0,0,40,United-States,1
30,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
45,HS-grad,Never-married,Female,0,0,40,Canada,1
29,Some-college,Never-married,Female,0,0,20,United-States,1
29,10th,Never-married,Female,0,0,40,United-States,1
33,Bachelors,Never-married,Female,0,0,40,United-States,1
17,10th,Never-married,Male,0,0,15,United-States,1
52,HS-grad,Divorced,Female,0,0,25,United-States,1
24,Some-college,Separated,Female,0,0,35,United-States,1
32,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,0
40,Bachelors,Never-married,Female,4650,0,48,United-States,1
32,HS-grad,Separated,Male,0,0,40,?,1
33,Bachelors,Never-married,Female,0,0,40,United-States,1
30,7th-8th,Never-married,Male,0,0,38,United-States,1
28,HS-grad,Never-married,Male,0,0,40,United-States,1
62,Assoc-acdm,Married-civ-spouse,Male,0,0,50,United-States,1
46,Bachelors,Married-civ-spouse,Male,15024,0,40,United-States,0
32,Assoc-voc,Never-married,Female,0,0,64,United-States,1
26,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,0
41,Bachelors,Married-civ-spouse,Male,15024,0,40,United-States,0
57,Some-college,Married-civ-spouse,Male,0,0,40,United-States,0
52,Some-college,Married-civ-spouse,Male,7298,0,45,United-States,0
35,Bachelors,Married-civ-spouse,Male,0,0,50,United-States,0
19,HS-grad,Never-married,Male,0,0,16,United-States,1
49,Bachelors,Never-married,Male,0,0,45,United-States,0
47,Assoc-voc,Married-civ-spouse,Male,0,0,60,?,0
38,11th,Married-civ-spouse,Female,0,0,32,United-States,1
30,HS-grad,Never-married,Male,0,0,40,United-States,1
32,11th,Married-civ-spouse,Male,0,0,40,Columbia,1
32,HS-grad,Married-civ-spouse,Female,0,0,50,United-States,0
46,Assoc-voc,Never-married,Female,0,0,40,United-States,1
22,HS-grad,Never-married,Male,0,0,50,United-States,1
47,Some-college,Married-civ-spouse,Male,0,0,50,United-States,1
57,Some-college,Married-civ-spouse,Female,0,0,25,United-States,0
47,Some-college,Divorced,Female,0,0,40,United-States,1
41,Bachelors,Married-civ-spouse,Male,0,0,56,United-States,0
36,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
32,Bachelors,Married-civ-spouse,Male,0,0,60,United-States,1
37,11th,Married-spouse-absent,Male,0,0,40,El-Salvador,1
36,HS-grad,Married-civ-spouse,Male,0,0,45,United-States,1
64,HS-grad,Married-civ-spouse,Male,2635,0,40,United-States,1
17,10th,Never-married,Male,0,0,15,United-States,1
23,Some-college,Never-married,Female,0,0,15,United-States,1
40,Some-college,Divorced,Female,914,0,40,United-States,1
42,Bachelors,Married-civ-spouse,Male,15024,0,50,United-States,0
37,HS-grad,Married-civ-spouse,Male,0,0,42,United-States,1
35,Some-college,Never-married,Female,0,0,40,United-States,1
56,HS-grad,Divorced,Male,0,0,50,United-States,1
52,Bachelors,Married-civ-spouse,Male,0,0,40,United-States,1
37,Bachelors,Married-civ-spouse,Male,0,0,45,United-States,0
48,Doctorate,Married-civ-spouse,Male,0,0,65,United-States,0
24,HS-grad,Divorced,Female,0,0,40,Japan,1
33,Assoc-voc,Married-civ-spouse,Male,0,0,40,United-States,1
39,Assoc-voc,Married-civ-spouse,Male,0,0,40,Philippines,1
34,HS-grad,Divorced,Male,0,0,42,United-States,1
24,Bachelors,Divorced,Female,0,0,40,United-States,1
23,Some-college,Never-married,Male,0,0,24,Peru,1
49,HS-grad,Married-civ-spouse,Male,99999,0,65,United-States,0
18,HS-grad,Never-married,Male,0,0,25,United-States,1
20,12th,Never-married,Male,0,0,40,United-States,1
54,Masters,Married-civ-spouse,Male,0,0,55,United-States,0
19,Some-college,Never-married,Male,0,0,40,United-States,1
53,HS-grad,Married-civ-spouse,Male,0,0,46,United-States,0
34,12th,Separated,Female,0,0,40,United-States,1
28,HS-grad,Never-married,Male,0,0,40,United-States,1
35,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
20,Some-college,Never-married,Female,0,0,20,United-States,1
31,Some-college,Divorced,Female,0,0,50,United-States,1
37,Doctorate,Separated,Female,0,0,40,United-States,1
64,12th,Married-civ-spouse,Male,0,0,40,Columbia,1
42,Some-college,Married-civ-spouse,Male,0,0,40,United-States,0
27,Some-college,Divorced,Male,0,0,50,United-States,1
36,Some-college,Never-married,Female,0,0,50,United-States,1
36,Some-college,Married-civ-spouse,Male,0,0,40,United-States,0
23,HS-grad,Never-married,Male,0,0,40,United-States,1
46,HS-grad,Married-civ-spouse,Male,3464,0,40,United-States,1
24,11th,Never-married,Male,0,0,35,Jamaica,1
22,HS-grad,Never-married,Female,0,0,40,United-States,1
62,Bachelors,Married-civ-spouse,Male,0,0,40,United-States,0
19,HS-grad,Never-married,Male,0,0,40,Puerto-Rico,1
20,HS-grad,Never-married,Male,0,0,30,United-States,1
47,Masters,Married-civ-spouse,Male,15024,0,40,?,0
57,HS-grad,Never-married,Female,0,0,40,United-States,1
19,HS-grad,Never-married,Male,0,0,35,United-States,1
37,Masters,Married-civ-spouse,Female,0,0,45,United-States,0
35,HS-grad,Married-civ-spouse,Male,0,0,65,United-States,0
17,12th,Never-married,Female,0,0,20,United-States,1
36,Some-college,Divorced,Female,0,0,35,United-States,1
50,Some-college,Married-civ-spouse,Male,0,0,40,United-States,0
35,HS-grad,Married-civ-spouse,Female,3942,0,35,United-States,1
27,Doctorate,Never-married,Male,0,0,77,United-States,1
28,HS-grad,Married-civ-spouse,Male,0,1740,30,United-States,1
29,Prof-school,Divorced,Male,99999,0,60,United-States,0
25,HS-grad,Separated,Male,0,0,40,United-States,1
47,Assoc-acdm,Widowed,Female,0,0,67,United-States,1
29,Masters,Married-civ-spouse,Female,0,0,45,United-States,0
19,HS-grad,Never-married,Female,0,0,40,United-States,1
49,Some-college,Married-civ-spouse,Male,0,0,40,United-States,1
31,Prof-school,Married-civ-spouse,Male,0,0,25,United-States,0
43,Assoc-acdm,Married-civ-spouse,Female,0,0,40,United-States,1
56,11th,Married-civ-spouse,Male,0,0,40,United-States,1
42,HS-grad,Divorced,Female,0,0,40,United-States,1
45,Some-college,Married-civ-spouse,Male,0,0,56,United-States,0
40,Bachelors,Widowed,Female,0,0,40,United-States,1
44,Some-college,Divorced,Female,0,0,38,United-States,1
17,10th,Never-married,Female,0,0,20,United-States,1
36,HS-grad,Divorced,Female,0,0,40,United-States,1
19,Some-college,Never-married,Female,0,0,20,United-States,1
53,HS-grad,Married-civ-spouse,Female,0,0,40,United-States,0
72,Some-college,Married-civ-spouse,Male,0,0,35,United-States,1
46,Assoc-voc,Married-civ-spouse,Male,0,0,60,United-States,1
33,Some-college,Separated,Female,0,0,37,United-States,1
22,9th,Never-married,Male,0,0,40,Philippines,1
17,11th,Never-married,Female,0,0,25,United-States,1
41,HS-grad,Married-civ-spouse,Male,0,0,45,?,0
46,9th,Married-civ-spouse,Male,0,0,43,United-States,1
33,HS-grad,Never-married,Female,0,0,20,United-States,1
32,Preschool,Married-civ-spouse,Male,0,0,40,Mexico,1
52,HS-grad,Divorced,Male,0,0,40,United-States,1
27,HS-grad,Never-married,Female,0,0,40,United-States,1
48,HS-grad,Married-civ-spouse,Male,0,0,72,United-States,0
22,Some-college,Never-married,Female,0,0,35,United-States,1
25,HS-grad,Divorced,Male,0,0,50,United-States,1
60,HS-grad,Married-civ-spouse,Male,0,0,42,United-States,1
38,Assoc-voc,Married-civ-spouse,Male,0,0,40,United-States,1
37,HS-grad,Married-civ-spouse,Male,0,0,50,United-States,1
49,Some-college,Divorced,Female,0,0,40,United-States,1
40,Bachelors,Married-civ-spouse,Male,0,0,30,United-States,1
48,HS-grad,Married-civ-spouse,Male,3103,0,46,United-States,0
31,Some-college,Never-married,Female,0,0,40,United-States,1
40,HS-grad,Married-civ-spouse,Male,0,0,45,United-States,1
25,HS-grad,Divorced,Female,0,0,37,United-States,1
68,Bachelors,Married-civ-spouse,Male,20051,0,45,United-States,0
18,HS-grad,Never-married,Female,0,0,20,United-States,1
19,12th,Never-married,Female,0,0,30,United-States,1
35,HS-grad,Never-married,Male,0,0,60,United-States,1
28,HS-grad,Divorced,Female,0,0,50,United-States,1
53,HS-grad,Divorced,Female,2597,0,40,United-States,1
33,Some-college,Married-civ-spouse,Male,0,0,41,United-States,1
20,HS-grad,Never-married,Male,0,0,40,United-States,1
45,Bachelors,Never-married,Female,0,0,35,United-States,1
36,Bachelors,Married-civ-spouse,Male,0,0,50,United-States,0
34,Some-college,Married-civ-spouse,Male,0,0,45,United-States,1
32,Some-college,Never-married,Female,0,0,40,United-States,1
19,Some-college,Never-married,Male,0,0,25,United-States,1
24,HS-grad,Never-married,Female,0,0,40,United-States,1
34,Some-college,Married-civ-spouse,Male,0,0,40,United-States,0
32,HS-grad,Never-married,Female,0,0,35,United-States,1
37,HS-grad,Married-civ-spouse,Male,0,0,45,United-States,0
31,Some-college,Separated,Female,0,0,40,Mexico,1
21,Some-college,Never-married,Female,0,0,35,United-States,1
47,HS-grad,Married-civ-spouse,Male,0,0,85,United-States,0
23,Some-college,Married-civ-spouse,Male,0,0,40,United-States,1
33,Masters,Married-civ-spouse,Male,0,0,40,United-States,0
60,Bachelors,Married-civ-spouse,Male,0,2163,25,South,1
17,HS-grad,Never-married,Male,0,0,20,United-States,1
67,HS-grad,Married-civ-spouse,Male,0,0,24,United-States,1
57,Masters,Married-civ-spouse,Male,0,0,55,United-States,0
17,11th,Never-married,Male,0,0,20,Peru,1
53,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
25,Some-college,Married-civ-spouse,Male,3103,0,50,United-States,0
24,HS-grad,Married-civ-spouse,Male,0,0,49,United-States,0
48,Some-college,Married-civ-spouse,Male,0,0,40,United-States,1
51,Masters,Married-civ-spouse,Male,0,1887,47,United-States,0
38,HS-grad,Separated,Male,0,0,40,United-States,1
51,HS-grad,Married-civ-spouse,Male,0,0,46,United-States,0
18,HS-grad,Never-married,Female,0,0,10,United-States,1
23,Some-college,Separated,Female,0,0,40,United-States,1
42,Some-college,Married-civ-spouse,Male,0,0,60,United-States,0
34,HS-grad,Separated,Female,0,0,35,?,1
39,HS-grad,Never-married,Male,0,0,40,United-States,1
20,HS-grad,Never-married,Male,0,0,12,United-States,1
39,Some-college,Never-married,Female,0,0,40,United-States,1
21,Some-college,Never-married,Male,0,0,40,United-States,1
26,7th-8th,Never-married,Male,0,0,40,Mexico,1
54,Some-college,Married-civ-spouse,Male,0,0,40,United-States,1
34,Some-college,Divorced,Female,0,0,40,United-States,1
32,HS-grad,Never-married,Male,0,0,40,United-States,1
59,7th-8th,Married-civ-spouse,Male,0,0,40,United-States,1
24,11th,Married-civ-spouse,Female,0,0,24,United-States,1
54,Bachelors,Widowed,Female,0,0,40,United-States,1
54,Bachelors,Married-civ-spouse,Male,0,0,40,United-States,1
67,HS-grad,Widowed,Female,991,0,18,United-States,1
33,HS-grad,Married-civ-spouse,Male,0,0,60,United-States,1
37,HS-grad,Married-civ-spouse,Female,0,0,40,United-States,1
47,Bachelors,Divorced,Female,0,0,25,Germany,1
51,HS-grad,Divorced,Female,0,0,40,United-States,1
45,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
19,HS-grad,Never-married,Female,0,0,30,United-States,1
58,Doctorate,Married-civ-spouse,Male,0,0,24,United-States,0
27,HS-grad,Never-married,Male,3325,0,40,United-States,1
36,Some-college,Never-married,Female,0,1617,40,United-States,1
20,Assoc-acdm,Never-married,Male,0,0,40,United-States,1
51,HS-grad,Never-married,Female,0,0,40,United-States,1
45,Masters,Never-married,Female,0,0,60,United-States,1
32,HS-grad,Divorced,Male,3887,0,40,United-States,1
59,HS-grad,Divorced,Female,0,0,40,United-States,1
45,Bachelors,Married-civ-spouse,Male,0,0,40,United-States,0
43,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
54,10th,Divorced,Male,14344,0,68,United-States,0
20,Some-college,Never-married,Female,0,0,32,United-States,1
29,Bachelors,Never-married,Female,0,0,42,United-States,1
28,11th,Never-married,Female,0,0,40,Jamaica,1
18,11th,Never-married,Female,0,0,40,United-States,1
49,Bachelors,Divorced,Female,0,0,50,United-States,1
46,HS-grad,Divorced,Male,0,0,30,United-States,1
58,HS-grad,Married-civ-spouse,Male,0,0,30,United-States,1
56,Bachelors,Never-married,Female,0,0,45,Mexico,1
41,Assoc-acdm,Divorced,Female,0,0,50,United-States,1
50,Prof-school,Married-civ-spouse,Male,0,2415,60,United-States,0
74,Some-college,Married-civ-spouse,Male,0,1648,35,United-States,1
30,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
62,HS-grad,Widowed,Female,0,0,40,United-States,1
19,HS-grad,Never-married,Female,0,0,40,United-States,1
29,HS-grad,Married-civ-spouse,Female,0,0,40,United-States,1
